"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
7.56,7.56,1,1,1,0,0,-0.4622478132488,10187.0439647596,
7.58,7.58,1,1,1,0,0,-0.462151909376489,10202.6973362956,
7.6,7.6,1,1,1,0,0,-0.462055975701856,10218.3507078316,
7.62,7.62,1,1,1,0,0,-0.461960071829545,10234.0052714605,
7.64,7.64,1,1,1,0,0,-0.461864138154912,10249.0006077297,
7.66,7.66,1,1,1,0,0,-0.461768234282601,10263.4189710476,
7.68,7.68,1,1,1,0,0,-0.461672300607968,10277.538119054,
7.7,7.7,1,1,1,0,0,-0.461576396735658,10291.6310410172,
7.72,7.72,1,1,1,0,0,-0.461480463061025,10304.9991705126,
7.74,7.74,1,1,1,0,0,-0.461384559188714,10317.3933601296,
7.76,7.76,1,1,1,0,0,-0.461288625514081,10329.6707246448,
7.78,7.78,1,1,1,0,0,-0.46119272164177,10342.5918193122,
7.8,7.8,1,1,1,0,0,-0.461096817769459,10356.1733334322,
7.82,7.82,1,1,1,0,0,-0.461000884094826,10369.7548475522,
7.84,7.84,1,1,1,0,0,-0.460904980222515,10383.3375537651,
7.86,7.86,1,1,1,0,0,-0.460809046547882,10396.9190678851,
7.88,7.88,1,1,1,0,0,-0.460713142675572,10410.5017740979,
7.9,7.9,1,1,1,0,0,-0.460617209000939,10424.0832882179,
7.92,7.92,1,1,1,0,0,-0.460521305128628,10437.6648023379,
7.94,7.94,1,1,1,0,0,-0.460425371453995,10451.2475085507,
7.96,7.96,1,1,1,0,0,-0.460329467581684,10464.8290226707,
7.98,7.98,1,1,1,0,0,-0.460233533907051,10478.4105367907,
8,8,1,1,1,0,0,-0.46013763003474,10491.9932430036,
8.02,8.02,1,1,1,0,0,-0.460041696360107,10505.7333054759,
8.04,8.04,1,1,1,0,0,-0.459945792487796,10519.5460856135,
8.06,8.06,1,1,1,0,0,-0.459849858813163,10533.3576736583,
8.08,8.08,1,1,1,0,0,-0.459753954940853,10547.170453796,
8.1,8.1,1,1,1,0,0,-0.459658051068542,10560.9820418407,
8.12,8.12,1,1,1,0,0,-0.459562117393909,10574.1594364762,
8.14,8.14,1,1,1,0,0,-0.459466213521598,10585.3829908903,
8.16,8.16,1,1,1,0,0,-0.459370279846965,10596.5099857816,
8.18,8.18,1,1,1,0,0,-0.459274375974654,10609.4549223065,
8.2,8.2,1,1,1,0,0,-0.459178442300021,10623.574070313,
8.22,8.22,1,1,1,0,0,-0.45908253842771,10637.6932183194,
8.24,8.24,1,1,1,0,0,-0.458986604753077,10651.8123663258,
8.26,8.26,1,1,1,0,0,-0.458890700880767,10664.4485507962,
8.28,8.28,1,1,1,0,0,-0.458794767206134,10675.2679857258,
8.3,8.3,1,1,1,0,0,-0.458696717566636,10687.0780498342,
8.32,8.32,1,1,1,0,0,-0.458593929357935,10701.6621140617,
8.34,8.34,1,1,1,0,0,-0.458490336486539,10716.7754675255,
8.36,8.36,1,1,1,0,0,-0.458386743615143,10731.8745158748,
8.38,8.38,1,1,1,0,0,-0.458283150743747,10745.0972100396,
8.4,8.4,1,1,1,0,0,-0.458179557872351,10757.7584284604,
8.42,8.42,1,1,1,0,0,-0.458075965000955,10770.4196468812,
8.44,8.44,1,1,1,0,0,-0.457972372129558,10782.9664243861,
8.46,8.46,1,1,1,0,0,-0.457868779258162,10795.1674949573,
8.48,8.48,1,1,1,0,0,-0.457765186386766,10807.3685655285,
8.5,8.5,1,1,1,0,0,-0.45766159351537,10819.5696360998,
8.52,8.52,1,1,1,0,0,-0.457558000643974,10831.7695145781,
8.54,8.54,1,1,1,0,0,-0.457454407772578,10843.9705851494,
8.56,8.56,1,1,1,0,0,-0.457350844703504,10856.0309887614,
8.58,8.58,1,1,1,0,0,-0.457247251832108,10867.6240919666,
8.6,8.6,1,1,1,0,0,-0.457143658960712,10879.2112347074,
8.62,8.62,1,1,1,0,0,-0.457040066089316,10890.7983774483,
8.64,8.64,1,1,1,0,0,-0.45693647321792,10902.3855201891,
8.66,8.66,1,1,1,0,0,-0.456832880346523,10914.1836633687,
8.68,8.68,1,1,1,0,0,-0.456729287475127,10926.2977111601,
8.7,8.7,1,1,1,0,0,-0.456625694603731,10938.4975896385,
8.72,8.72,1,1,1,0,0,-0.456522101732335,10950.6986602097,
8.74,8.74,1,1,1,0,0,-0.456418508860939,10962.8997307809,
8.76,8.76,1,1,1,0,0,-0.456314915989543,10975.0996092593,
8.78,8.78,1,1,1,0,0,-0.456211323118147,10987.3006798305,
8.8,8.8,1,1,1,0,0,-0.456107730246751,10999.5017504017,
8.82,8.82,1,1,1,0,0,-0.456004137375355,11011.702820973,
8.84,8.84,1,1,1,0,0,-0.455900544503959,11023.7989873713,
8.86,8.86,1,1,1,0,0,-0.455796951632563,11034.4157665122,
8.88,8.88,1,1,1,0,0,-0.455693358761166,11044.5449796674,
8.9,8.9,1,1,1,0,0,-0.45558976588977,11055.0926174216,
8.92,8.92,1,1,1,0,0,-0.455486202820696,11067.1434842906,
8.94,8.94,1,1,1,0,0,-0.4553826099493,11079.7772845753,
8.96,8.96,1,1,1,0,0,-0.455279017077904,11092.5147969401,
8.98,8.98,1,1,1,0,0,-0.455175424206508,11105.2523093049,
9,9,1,1,1,0,0,-0.455071831335112,11117.8658440108,
9.02,9.02,1,1,1,0,0,-0.454968238463716,11130.4495763947,
9.04,9.04,1,1,1,0,0,-0.45486464559232,11143.0345008716,
9.06,9.06,1,1,1,0,0,-0.454761052720924,11155.6194253484,
9.08,9.08,1,1,1,0,0,-0.454657459849528,11168.0589144946,
9.1,9.1,1,1,1,0,0,-0.454553866978131,11179.6257916565,
9.12,9.12,1,1,1,0,0,-0.454450274106735,11190.750402362,
9.14,9.14,1,1,1,0,0,-0.454346681235339,11200.7782876229,
9.16,9.16,1,1,1,0,0,-0.454243088363943,11210.0634990229,
9.18,9.18,1,1,1,0,0,-0.454139495492547,11219.348710423,
9.2,9.2,1,1,1,0,0,-0.454035902621151,11228.6327297301,
9.22,9.22,1,1,1,0,0,-0.453932309749755,11238.9443330952,
9.24,9.24,1,1,1,0,0,-0.453828716878359,11251.5423705936,
9.26,9.26,1,1,1,0,0,-0.453725124006963,11264.3573689953,
9.28,9.28,1,1,1,0,0,-0.453621560937889,11275.7084773469,
9.3,9.3,1,1,1,0,0,-0.453517968066493,11286.5279122765,
9.32,9.32,1,1,1,0,0,-0.453414375195097,11297.3473472061,
9.34,9.34,1,1,1,0,0,-0.4533107823237,11308.3551328099,
9.36,9.36,1,1,1,0,0,-0.453207189452304,11319.4046416643,
9.38,9.38,1,1,1,0,0,-0.453103596580908,11330.4541505187,
9.4,9.4,1,1,1,0,0,-0.453000003709512,11342.1080504605,
9.42,9.42,1,1,1,0,0,-0.452896410838116,11354.9969586204,
9.44,9.44,1,1,1,0,0,-0.45279281796672,11367.888250966,
9.46,9.46,1,1,1,0,0,-0.452689225095324,11380.7020572748,
9.48,9.48,1,1,1,0,0,-0.452585632223928,11391.5024187184,
9.5,9.5,1,1,1,0,0,-0.452482039352532,11401.3359928407,
9.52,9.52,1,1,1,0,0,-0.452378446481136,11411.0050581464,
9.54,9.54,1,1,1,0,0,-0.45227485360974,11420.6729313591,
9.56,9.56,1,1,1,0,0,-0.452171260738343,11430.3419966648,
9.58,9.58,1,1,1,0,0,-0.452067667866947,11440.0110619704,
9.6,9.6,1,1,1,0,0,-0.451964074995551,11449.6789351832,
9.62,9.62,1,1,1,0,0,-0.451860511926477,11459.3480004888,
9.64,9.64,1,1,1,0,0,-0.451756919055081,11469.0158737016,
9.66,9.66,1,1,1,0,0,-0.451653326183685,11478.6849390072,
9.68,9.68,1,1,1,0,0,-0.451549733312289,11488.35281222,
9.7,9.7,1,1,1,0,0,-0.451446140440893,11498.0218775257,
9.72,9.72,1,1,1,0,0,-0.451342547569497,11508.1057911516,
9.74,9.74,1,1,1,0,0,-0.451238954698101,11518.9669493319,
9.76,9.76,1,1,1,0,0,-0.451135361826705,11530.0939442231,
9.78,9.78,1,1,1,0,0,-0.451031768955309,11541.2197470215,
9.8,9.8,1,1,1,0,0,-0.450928176083912,11552.3467419127,
9.82,9.82,1,1,1,0,0,-0.450824583212516,11562.6714582994,
9.84,9.84,1,1,1,0,0,-0.45072099034112,11571.665799038,
9.86,9.86,1,1,1,0,0,-0.450617397469724,11580.5671565324,
9.88,9.88,1,1,1,0,0,-0.450513804598328,11589.4685140269,
9.9,9.9,1,1,1,0,0,-0.450410211726932,11599.3223537281,
9.92,9.92,1,1,1,0,0,-0.450306618855536,11609.3740808464,
9.94,9.94,1,1,1,0,0,-0.45020302598414,11619.4270000577,
9.96,9.96,1,1,1,0,0,-0.450099433112744,11629.4787271761,
9.98,9.98,1,1,1,0,0,-0.44999587004367,11639.5304542945,
10,10,1,1,1,0,0,-0.449892277172273,11649.5833735057,
10.02,0.0199999999999996,2,2,1,0,0,-0.449788684300877,11659.6351006241,
10.04,0.0400000000000009,2,2,1,0,0,-0.449685091429481,11669.6880198354,
10.06,0.0600000000000005,2,2,1,0,0,-0.449581498558085,11679.6694134741,
10.08,0.0800000000000001,2,2,1,0,0,-0.44948011105852,11688.6065337548,
10.1,0.0999999999999996,2,2,1,0,0,-0.449380362686666,11697.4304052124,
10.12,0.120000000000001,2,2,1,0,0,-0.449280614314813,11706.2554687628,
10.14,0.140000000000001,2,2,1,0,0,-0.449182624279959,11715.0984137064,
10.16,0.16,2,2,1,0,0,-0.449086720407649,11724.8807278351,
10.18,0.18,2,2,1,0,0,-0.448990786733016,11734.7786749727,
10.2,0.200000000000001,2,2,1,0,0,-0.448894882860705,11744.6778142031,
10.22,0.220000000000001,2,2,1,0,0,-0.448798949186072,11754.4851622822,
10.24,0.24,2,2,1,0,0,-0.448703045313761,11763.468774185,
10.26,0.26,2,2,1,0,0,-0.448607111639128,11771.7550117561,
10.28,0.279999999999999,2,2,1,0,0,-0.448511207766817,11780.500205084,
10.3,0.300000000000001,2,2,1,0,0,-0.448415274092184,11791.1551311969,
10.32,0.32,2,2,1,0,0,-0.448319370219873,11801.9745661265,
10.34,0.34,2,2,1,0,0,-0.44822343654524,11811.1238789388,
10.36,0.359999999999999,2,2,1,0,0,-0.44812753267293,11819.7951625084,
10.38,0.380000000000001,2,2,1,0,0,-0.448031598998297,11828.4664460781,
10.4,0.4,2,2,1,0,0,-0.447935695125986,11837.1365375548,
10.42,0.42,2,2,1,0,0,-0.447839791253675,11845.9520643623,
10.44,0.44,2,2,1,0,0,-0.447743857579042,11855.4864231731,
10.46,0.460000000000001,2,2,1,0,0,-0.447647953706731,11865.5381502915,
10.48,0.48,2,2,1,0,0,-0.447552020032098,11875.5910695027,
10.5,0.5,2,2,1,0,0,-0.447456116159787,11884.2361270291,
10.52,0.52,2,2,1,0,0,-0.447360182485154,11891.2194070884,
10.54,0.540000000000001,2,2,1,0,0,-0.447264278612844,11898.3147438778,
10.56,0.560000000000001,2,2,1,0,0,-0.447168344938211,11906.8358237452,
10.58,0.58,2,2,1,0,0,-0.4470724410659,11915.5071073149,
10.6,0.6,2,2,1,0,0,-0.446976507391267,11924.1783908845,
10.62,0.620000000000001,2,2,1,0,0,-0.446880603518956,11932.707815402,
10.64,0.640000000000001,2,2,1,0,0,-0.446784669844323,11940.0964070386,
10.66,0.66,2,2,1,0,0,-0.446688765972012,11947.4635410035,
10.68,0.68,2,2,1,0,0,-0.446592832297379,11956.088332951,
10.7,0.700000000000001,2,2,1,0,0,-0.446496928425068,11965.3723522582,
10.72,0.720000000000001,2,2,1,0,0,-0.446401024552757,11974.6575636582,
10.74,0.74,2,2,1,0,0,-0.446305090878125,11983.9320462223,
10.76,0.76,2,2,1,0,0,-0.446209187005814,11991.899994996,
10.78,0.779999999999999,2,2,1,0,0,-0.446113253331181,11999.5734968296,
10.8,0.800000000000001,2,2,1,0,0,-0.44601734945887,12007.2088516912,
10.82,0.82,2,2,1,0,0,-0.445921415784237,12013.8488090026,
10.84,0.84,2,2,1,0,0,-0.445825511911926,12020.3707491194,
10.86,0.859999999999999,2,2,1,0,0,-0.445729578237293,12027.036932474,
10.88,0.880000000000001,2,2,1,0,0,-0.445633674364982,12035.0287231051,
10.9,0.9,2,2,1,0,0,-0.445537740690349,12043.3161527691,
10.92,0.92,2,2,1,0,0,-0.445441836818038,12051.6035824331,
10.94,0.94,2,2,1,0,0,-0.445345903143406,12059.8910120971,
10.96,0.960000000000001,2,2,1,0,0,-0.445249999271095,12068.1784417611,
10.98,0.98,2,2,1,0,0,-0.445154065596462,12076.4086509672,
11,1,2,2,1,0,0,-0.445058161724151,12083.7865137679,
11.02,1.02,2,2,1,0,0,-0.44496225785184,12091.0761616959,
11.04,1.04,2,2,1,0,0,-0.444866324177207,12098.3658096239,
11.06,1.06,2,2,1,0,0,-0.444770420304896,12105.6554575519,
11.08,1.08,2,2,1,0,0,-0.444674486630263,12112.9355687369,
11.1,1.1,2,2,1,0,0,-0.444578582757952,12119.9724929755,
11.12,1.12,2,2,1,0,0,-0.44448264908332,12126.5182749498,
11.14,1.14,2,2,1,0,0,-0.444386745211009,12133.0402150665,
11.16,1.16,2,2,1,0,0,-0.444290811536376,12139.5621551833,
11.18,1.18,2,2,1,0,0,-0.444194907664065,12146.0876715787,
11.2,1.2,2,2,1,0,0,-0.444098973989432,12153.3069860271,
11.22,1.22,2,2,1,0,0,-0.444003070117121,12160.7492218431,
11.24,1.24,2,2,1,0,0,-0.443907136442488,12168.1926497519,
11.26,1.26,2,2,1,0,0,-0.443811232570177,12175.3678567639,
11.28,1.28,2,2,1,0,0,-0.443715298895544,12181.8909889736,
11.3,1.3,2,2,1,0,0,-0.443619395023233,12188.4129290904,
11.32,1.32,2,2,1,0,0,-0.443523491150922,12194.6368459885,
11.34,1.34,2,2,1,0,0,-0.44342755747629,12200.0096085742,
11.36,1.36,2,2,1,0,0,-0.443331653603979,12205.3835632527,
11.38,1.38,2,2,1,0,0,-0.443235719929346,12212.3930693552,
11.4,1.4,2,2,1,0,0,-0.443139816057035,12220.0665711888,
11.42,1.42,2,2,1,0,0,-0.443043882382402,12227.7388809296,
11.44,1.44,2,2,1,0,0,-0.442947978510091,12235.4123827632,
11.46,1.46,2,2,1,0,0,-0.442852044835458,12243.0858845968,
11.48,1.48,2,2,1,0,0,-0.442756140963147,12250.3886455464,
11.5,1.5,2,2,1,0,0,-0.442660207288514,12257.3373549123,
11.52,1.52,2,2,1,0,0,-0.442564303416204,12262.9127732867,
11.54,1.54,2,2,1,0,0,-0.442468369741571,12267.83254058,
11.56,1.56,2,2,1,0,0,-0.44237246586926,12272.7427711304,
11.58,1.58,2,2,1,0,0,-0.442276561996949,12277.7054537672,
11.6,1.6,2,2,1,0,0,-0.442180628322316,12283.0007303161,
11.62,1.62,2,2,1,0,0,-0.442084724450005,12288.294814772,
11.64,1.64,2,2,1,0,0,-0.441988790775372,12293.5900913209,
11.66,1.66,2,2,1,0,0,-0.441891366984637,12298.8841757768,
11.68,1.68,2,2,1,0,0,-0.441791618612784,12304.5799955315,
11.7,1.7,2,2,1,0,0,-0.44169187024093,12311.3939984026,
11.72,1.72,2,2,1,0,0,-0.441592121869077,12318.584702622,
11.74,1.74,2,2,1,0,0,-0.441492373497223,12326.0936956389,
11.76,1.76,2,2,1,0,0,-0.441392595323048,12333.6146095846,
11.78,1.78,2,2,1,0,0,-0.441292846951194,12339.6191813938,
11.8,1.8,2,2,1,0,0,-0.441193098579341,12344.0311171226,
11.82,1.82,2,2,1,0,0,-0.441093350207488,12348.4049058794,
11.84,1.84,2,2,1,0,0,-0.440993601835634,12352.7786946362,
11.86,1.86,2,2,1,0,0,-0.440893823661459,12357.152483393,
11.88,1.88,2,2,1,0,0,-0.440794075289605,12361.5262721498,
11.9,1.9,2,2,1,0,0,-0.440694326917752,12366.418621307,
11.92,1.92,2,2,1,0,0,-0.440594578545898,12371.7901917998,
11.94,1.94,2,2,1,0,0,-0.440494830174045,12377.1617622927,
11.96,1.96,2,2,1,0,0,-0.440395051999869,12382.5333327855,
11.98,1.98,2,2,1,0,0,-0.440295303628016,12387.9049032783,
12,2,2,2,1,0,0,-0.440195555256162,12393.2752816782,
12.02,2.02,2,2,1,0,0,-0.440095806884309,12398.4966484689,
12.04,2.04,2,2,1,0,0,-0.439996058512455,12402.895471176,
12.06,2.06,2,2,1,0,0,-0.43989628033828,12407.115479952,
12.08,2.08,2,2,1,0,0,-0.439796531966426,12411.335488728,
12.1,2.1,2,2,1,0,0,-0.439696783594573,12415.5566895968,
12.12,2.12,2,2,1,0,0,-0.439597035222719,12419.7766983728,
12.14,2.14,2,2,1,0,0,-0.439497286850866,12423.9967071488,
12.16,2.16,2,2,1,0,0,-0.43939750867669,12428.2179080177,
12.18,2.18,2,2,1,0,0,-0.439297760304837,12432.4379167936,
12.2,2.2,2,2,1,0,0,-0.439198011932983,12436.6579255696,
12.22,2.22,2,2,1,0,0,-0.43909826356113,12440.8791264385,
12.24,2.24,2,2,1,0,0,-0.438998485386954,12445.0991352145,
12.26,2.26,2,2,1,0,0,-0.438898737015101,12449.3191439904,
12.28,2.28,2,2,1,0,0,-0.438798988643247,12453.5403448593,
12.3,2.3,2,2,1,0,0,-0.438699240271394,12457.7603536353,
12.32,2.32,2,2,1,0,0,-0.43859949189954,12462.1126847203,
12.34,2.34,2,2,1,0,0,-0.438499713725365,12468.2471946529,
12.36,2.36,2,2,1,0,0,-0.438399965353511,12474.6129706031,
12.38,2.38,2,2,1,0,0,-0.438300216981658,12477.5204851242,
12.4,2.4,2,2,1,0,0,-0.438194448540753,12478.6851598626,
12.42,2.42,2,2,1,0,0,-0.438083375286526,12480.3970052305,
12.44,2.44,2,2,1,0,0,-0.437972093416045,12484.0305043122,
12.46,2.46,2,2,1,0,0,-0.437860841347885,12487.9548740553,
12.48,2.48,2,2,1,0,0,-0.437749559477404,12492.0985888873,
12.5,2.5,2,2,1,0,0,-0.437638307409245,12496.2411116264,
12.52,2.52,2,2,1,0,0,-0.437527055341086,12500.3848264584,
12.54,2.54,2,2,1,0,0,-0.437415773470604,12504.5130440831,
12.56,2.56,2,2,1,0,0,-0.437304521402445,12507.849712039,
12.58,2.58,2,2,1,0,0,-0.437193239531964,12511.071939079,
12.6,2.6,2,2,1,0,0,-0.437081987463804,12513.950843371,
12.62,2.62,2,2,1,0,0,-0.436970735395645,12516.7141146543,
12.64,2.64,2,2,1,0,0,-0.436859453525164,12519.4761938447,
12.66,2.66,2,2,1,0,0,-0.436748201457005,12522.2382730351,
12.68,2.68,2,2,1,0,0,-0.436636919586523,12524.9538606033,
12.7,2.7,2,2,1,0,0,-0.436525667518364,12526.8147175805,
12.72,2.72,2,2,1,0,0,-0.436414385647883,12528.5027210909,
12.74,2.74,2,2,1,0,0,-0.436303133579724,12530.1907246013,
12.76,2.76,2,2,1,0,0,-0.436191881511564,12532.5582210502,
12.78,2.78,2,2,1,0,0,-0.436080599641083,12537.0893660665,
12.8,2.8,2,2,1,0,0,-0.435969347572924,12541.7707147849,
12.82,2.82,2,2,1,0,0,-0.435858065702442,12545.8965482238,
12.84,2.84,2,2,1,0,0,-0.435746813634283,12547.5118340688,
12.86,2.86,2,2,1,0,0,-0.435635531763802,12548.2378186294,
12.88,2.88,2,2,1,0,0,-0.435525233369948,12549.0925492205,
12.9,2.9,2,2,1,0,0,-0.435427302939738,12550.9271801545,
12.92,2.92,2,2,1,0,0,-0.435335213764648,12552.7689636457,
12.94,2.94,2,2,1,0,0,-0.435243124589558,12554.8706233836,
12.96,2.96,2,2,1,0,0,-0.435153538809518,12558.1405341385,
12.98,2.98,2,2,1,0,0,-0.435065294133971,12561.5773378959,
13,3,2,2,1,0,0,-0.434977049458423,12562.042254117,
13.02,3.02,2,2,1,0,0,-0.434888804782875,12561.965960173,
13.04,3.04,2,2,1,0,0,-0.434800560107328,12563.0245386456,
13.06,3.06,2,2,1,0,0,-0.43471231543178,12566.2980256792,
13.08,3.08,2,2,1,0,0,-0.434624070756232,12569.597738756,
13.1,3.1,2,2,1,0,0,-0.434535826080684,12572.8962597399,
13.12,3.12,2,2,1,0,0,-0.434447581405137,12576.1959728168,
13.14,3.14,2,2,1,0,0,-0.434359336729589,12579.4956858936,
13.16,3.16,2,2,1,0,0,-0.434271092054041,12582.7298338623,
13.18,3.18,2,2,1,0,0,-0.434182847378494,12584.6479112975,
13.2,3.2,2,2,1,0,0,-0.434094602702946,12585.3417093505,
13.22,3.22,2,2,1,0,0,-0.434006358027398,12585.868614401,
13.24,3.24,2,2,1,0,0,-0.433917994142562,12585.8566934723,
13.26,3.26,2,2,1,0,0,-0.433815146329217,12585.5503256035,
13.28,3.28,2,2,1,0,0,-0.433702582958888,12585.2439577347,
13.3,3.3,2,2,1,0,0,-0.433587486391186,12584.9363977731,
13.32,3.32,2,2,1,0,0,-0.433472360021163,12584.6300299043,
13.34,3.34,2,2,1,0,0,-0.433357263453461,12585.3023702856,
13.36,3.36,2,2,1,0,0,-0.433242166885759,12586.6041357046,
13.38,3.38,2,2,1,0,0,-0.433127070318057,12587.9094774023,
13.4,3.4,2,2,1,0,0,-0.433011973750355,12589.2136270071,
13.42,3.42,2,2,1,0,0,-0.432896877182653,12590.5177766119,
13.44,3.44,2,2,1,0,0,-0.432781750812629,12591.8231183095,
13.46,3.46,2,2,1,0,0,-0.432666654244927,12593.1272679143,
13.48,3.48,2,2,1,0,0,-0.432551557677226,12594.4314175191,
13.5,3.5,2,2,1,0,0,-0.432436461109524,12595.3386001966,
13.52,3.52,2,2,1,0,0,-0.432321364541822,12595.5090694777,
13.54,3.54,2,2,1,0,0,-0.43220626797412,12595.5090694777,
13.56,3.56,2,2,1,0,0,-0.432091141604096,12595.5090694777,
13.58,3.58,2,2,1,0,0,-0.431986654663039,12595.5090694777,
13.6,3.6,2,2,1,0,0,-0.431893820429898,12595.5090694777,
13.62,3.62,2,2,1,0,0,-0.431801761057129,12595.5090694777,
13.64,3.64,2,2,1,0,0,-0.431709671882039,12594.7616272453,
13.66,3.66,2,2,1,0,0,-0.431618208555711,12593.8401394533,
13.68,3.68,2,2,1,0,0,-0.431529963880164,12592.9198437541,
13.7,3.7,2,2,1,0,0,-0.431441719204616,12591.9995480549,
13.72,3.72,2,2,1,0,0,-0.431353474529068,12591.1460095567,
13.74,3.74,2,2,1,0,0,-0.431265229853521,12590.6644040354,
13.76,3.76,2,2,1,0,0,-0.431176985177973,12592.3226052239,
13.78,3.78,2,2,1,0,0,-0.431088740502425,12595.0536899996,
13.8,3.8,2,2,1,0,0,-0.431000495826878,12597.81576919,
13.82,3.82,2,2,1,0,0,-0.43091225115133,12598.7444095393,
13.84,3.84,2,2,1,0,0,-0.430824006475782,12598.8981895201,
13.86,3.86,2,2,1,0,0,-0.430735761800234,12597.9826621924,
13.88,3.88,2,2,1,0,0,-0.430647517124687,12595.9870987204,
13.9,3.9,2,2,1,0,0,-0.430559272449139,12594.1286259289,
13.92,3.92,2,2,1,0,0,-0.430471027773591,12594.0225296631,
13.94,3.94,2,2,1,0,0,-0.430382783098044,12594.1763096439,
13.96,3.96,2,2,1,0,0,-0.430294538422496,12591.9995480549,
13.98,3.98,2,2,1,0,0,-0.430206293746948,12588.6998349781,
14,4,2,2,1,0,0,-0.430118049071401,12586.3943273587,
14.02,4.02,2,2,1,0,0,-0.430029804395853,12586.9558031026,
14.04,4.04,2,2,1,0,0,-0.429941559720305,12587.722318821,
14.06,4.06,2,2,1,0,0,-0.429845685650316,12588.4900266322,
14.08,4.08,2,2,1,0,0,-0.429737831046869,12589.2577344434,
14.1,4.1,2,2,1,0,0,-0.42962657897871,12590.0242501618,
14.12,4.12,2,2,1,0,0,-0.429515297108229,12590.791957973,
14.14,4.14,2,2,1,0,0,-0.429404045040069,12590.4224091819,
14.16,4.16,2,2,1,0,0,-0.429292763169588,12589.3721753594,
14.18,4.18,2,2,1,0,0,-0.429181511101429,12588.0727941261,
14.2,4.2,2,2,1,0,0,-0.429070229230947,12586.686390113,
14.22,4.22,2,2,1,0,0,-0.428958977162788,12584.9745447451,
14.24,4.24,2,2,1,0,0,-0.428847725094629,12582.5510199311,
14.26,4.26,2,2,1,0,0,-0.428736443224148,12579.7591384188,
14.28,4.28,2,2,1,0,0,-0.428625191155988,12576.8838104054,
14.3,4.3,2,2,1,0,0,-0.428513909285507,12573.5590633782,
14.32,4.32,2,2,1,0,0,-0.428402657217348,12570.1830563574,
14.34,4.34,2,2,1,0,0,-0.428291405149188,12567.0335469828,
14.36,4.36,2,2,1,0,0,-0.428180123278707,12565.6566797127,
14.38,4.38,2,2,1,0,0,-0.428068871210548,12564.3525301079,
14.4,4.4,2,2,1,0,0,-0.427957589340067,12563.0483805031,
14.42,4.42,2,2,1,0,0,-0.427846337271907,12561.7430388055,
14.44,4.44,2,2,1,0,0,-0.427735055401426,12560.4388892007,
14.46,4.46,2,2,1,0,0,-0.427623803333267,12559.1347395959,
14.48,4.48,2,2,1,0,0,-0.427514011578887,12557.774561626,
14.5,4.5,2,2,1,0,0,-0.427417183834593,12556.1640441525,
14.52,4.52,2,2,1,0,0,-0.427325124461825,12554.4760406421,
14.54,4.54,2,2,1,0,0,-0.427233035286735,12552.7880371317,
14.56,4.56,2,2,1,0,0,-0.427142883262577,12551.1000336213,
14.58,4.58,2,2,1,0,0,-0.427054638587029,12549.4120301109,
14.6,4.6,2,2,1,0,0,-0.426966393911481,12547.7228345076,
14.62,4.62,2,2,1,0,0,-0.426878149235934,12546.0348309972,
14.64,4.64,2,2,1,0,0,-0.426789904560386,12544.3468274868,
14.66,4.66,2,2,1,0,0,-0.426701659884838,12542.6588239765,
14.68,4.68,2,2,1,0,0,-0.42661341520929,12540.9708204661,
14.7,4.7,2,2,1,0,0,-0.426525170533743,12537.8940287568,
14.72,4.72,2,2,1,0,0,-0.426436925858195,12533.5977260368,
14.74,4.74,2,2,1,0,0,-0.426348681182647,12529.300231224,
14.76,4.76,2,2,1,0,0,-0.4262604365071,12525.3257935802,
14.78,4.78,2,2,1,0,0,-0.426172191831552,12524.1944974422,
14.8,4.8,2,2,1,0,0,-0.426083947156004,12524.4710629891,
14.82,4.82,2,2,1,0,0,-0.425995702480456,12524.8549168947,
14.84,4.84,2,2,1,0,0,-0.425907457804909,12522.7949804075,
14.86,4.86,2,2,1,0,0,-0.425819213129361,12517.8072638203,
14.88,4.88,2,2,1,0,0,-0.425730968453813,12513.8650126841,
14.9,4.9,2,2,1,0,0,-0.425642723778266,12511.3318153256,
14.92,4.92,2,2,1,0,0,-0.425554479102718,12508.79981006,
14.94,4.94,2,2,1,0,0,-0.42546623442717,12506.2678047944,
14.96,4.96,2,2,1,0,0,-0.425377989751623,12503.7357995288,
14.98,4.98,2,2,1,0,0,-0.425284052832566,12501.2037942633,
15,5,2,2,1,0,0,-0.425179506286865,12498.6705969048,
15.02,5.02,2,2,1,0,0,-0.425072068915926,12496.1385916392,
15.04,5.04,2,2,1,0,0,-0.424964661347309,12493.6065863736,
15.06,5.06,2,2,1,0,0,-0.424857223976371,12491.074581108,
15.08,5.08,2,2,1,0,0,-0.424749786605432,12488.28031541,
15.1,5.1,2,2,1,0,0,-0.424642379036815,12484.4870758831,
15.12,5.12,2,2,1,0,0,-0.424534941665877,12480.5746270688,
15.14,5.14,2,2,1,0,0,-0.424427504294938,12476.6609861616,
15.16,5.16,2,2,1,0,0,-0.424320096726321,12472.7473452544,
15.18,5.18,2,2,1,0,0,-0.424212659355383,12468.8337043472,
15.2,5.2,2,2,1,0,0,-0.424105221984444,12464.9200634399,
15.22,5.22,2,2,1,0,0,-0.423997814415827,12461.0064225327,
